Date,Open,High,Low,Close,Adj Close,Volume
"Nov 22, 2017","30,087.19","30,199.69","29,911.07","30,003.49","30,003.49","2,474,928,600"
"Nov 21, 2017","29,369.69","29,818.07","29,343.48","29,818.07","29,818.07","2,467,367,300"
"Nov 20, 2017","29,227.08","29,299.87","29,089.58","29,260.31","29,260.31","1,619,910,000"
"Nov 17, 2017","29,214.36","29,341.92","29,158.35","29,199.04","29,199.04","2,068,123,000"
"Nov 16, 2017","28,963.77","29,095.49","28,877.76","29,018.76","29,018.76","1,501,023,200"
"Nov 15, 2017","29,026.11","29,106.49","28,851.69","28,851.69","28,851.69","2,046,100,400"
"Nov 14, 2017","29,272.10","29,320.03","29,143.63","29,152.12","29,152.12","1,697,043,600"
"Nov 13, 2017","29,058.23","29,258.50","29,058.23","29,182.18","29,182.18","1,786,820,800"
"Nov 10, 2017","29,060.13","29,237.85","29,036.45","29,120.92","29,120.92","1,781,772,000"
"Nov 09, 2017","28,987.79","29,192.51","28,960.05","29,136.57","29,136.57","1,822,998,100"
"Nov 08, 2017","28,950.50","29,123.44","28,885.07","28,907.60","28,907.60","1,831,425,800"
"Nov 07, 2017","28,715.40","29,017.40","28,715.07","28,994.34","28,994.34","2,128,719,800"
"Nov 06, 2017","28,616.35","28,650.79","28,137.77","28,596.80","28,596.80","2,260,004,000"
"Nov 03, 2017","28,603.51","28,661.29","28,542.66","28,603.61","28,603.61","1,576,569,100"
"Nov 02, 2017","28,604.95","28,643.58","28,492.20","28,518.64","28,518.64","2,151,398,900"
"Nov 01, 2017","28,387.55","28,606.59","28,329.50","28,594.06","28,594.06","2,316,556,900"
"Oct 31, 2017","28,247.00","28,354.11","28,183.79","28,245.54","28,245.54","2,447,177,600"
"Oct 30, 2017","28,585.15","28,650.82","28,336.19","28,336.19","28,336.19","2,133,304,700"
"Oct 27, 2017","28,332.91","28,494.52","28,305.73","28,438.85","28,438.85","2,255,521,100"
"Oct 26, 2017","28,165.61","28,316.20","28,102.75","28,202.38","28,202.38","1,431,611,800"
"Oct 25, 2017","28,238.85","28,387.21","28,198.56","28,302.89","28,302.89","1,272,809,300"
"Oct 24, 2017","28,232.62","28,356.10","28,098.83","28,154.97","28,154.97","1,426,893,600"
"Oct 23, 2017","28,557.80","28,557.80","28,253.32","28,305.88","28,305.88","1,712,055,400"
"Oct 20, 2017","28,360.02","28,519.76","28,313.70","28,487.24","28,487.24","1,493,189,400"
"Oct 19, 2017","28,783.85","28,798.78","28,094.54","28,159.09","28,159.09","2,125,428,600"
"Oct 18, 2017","28,636.20","28,729.34","28,629.73","28,711.76","28,711.76","1,429,159,000"
"Oct 17, 2017","28,777.18","28,777.18","28,641.95","28,697.49","28,697.49","1,286,878,300"
"Oct 16, 2017","28,661.98","28,792.06","28,620.38","28,692.80","28,692.80","1,740,653,100"
"Oct 13, 2017","28,423.65","28,492.39","28,369.87","28,476.43","28,476.43","1,616,416,300"
"Oct 12, 2017","28,431.05","28,528.71","28,343.32","28,459.03","28,459.03","1,579,431,600"
"Oct 11, 2017","28,622.01","28,625.66","28,330.73","28,389.57","28,389.57","1,874,745,400"
"Oct 10, 2017","28,334.92","28,503.84","28,260.20","28,490.83","28,490.83","1,388,761,700"
"Oct 09, 2017","28,440.17","28,488.35","28,282.01","28,326.59","28,326.59","1,745,232,800"
"Oct 06, 2017","28,626.41","28,626.41","28,377.85","28,458.04","28,458.04","1,967,890,900"
"Oct 04, 2017","28,311.27","28,521.77","28,311.27","28,379.18","28,379.18","2,095,400,500"
"Oct 03, 2017","27,884.21","28,194.16","27,737.38","28,173.21","28,173.21","3,430,577,300"
"Sep 29, 2017","27,492.13","27,581.13","27,383.16","27,554.30","27,554.30","1,665,527,400"
"Sep 28, 2017","27,661.27","27,665.16","27,421.60","27,421.60","27,421.60","1,968,973,700"
"Sep 27, 2017","27,503.05","27,673.40","27,503.05","27,642.43","27,642.43","1,812,425,000"
"Sep 26, 2017","27,308.61","27,567.88","27,300.37","27,513.01","27,513.01","1,683,566,500"
"Sep 25, 2017","27,851.54","27,851.54","27,476.27","27,500.34","27,500.34","1,800,222,600"
"Sep 22, 2017","27,949.83","27,960.92","27,845.52","27,880.53","27,880.53","1,379,309,700"
"Sep 21, 2017","28,091.24","28,184.37","28,046.94","28,110.33","28,110.33","1,625,346,200"
"Sep 20, 2017","28,099.29","28,149.36","28,013.11","28,127.80","28,127.80","1,496,733,100"
"Sep 19, 2017","28,200.54","28,248.12","28,032.17","28,051.41","28,051.41","1,601,237,600"
"Sep 18, 2017","27,971.37","28,160.39","27,917.18","28,159.77","28,159.77","1,546,268,100"
